filename,monkey,collection,start,end,call
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/2-0-Raptor_model_canopy_GA.wav,titi,casar,21.824,21.874,A
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/2-0-Raptor_model_canopy_GA.wav,titi,casar,21.874,22.819,SIL
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/2-0-Raptor_model_canopy_GA.wav,titi,casar,22.819,22.869,A
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/2-0-Raptor_model_canopy_GA.wav,titi,casar,22.869,25.560,SIL
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/2-0-Raptor_model_canopy_GA.wav,titi,casar,25.560,25.615,A
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/2-0-Raptor_model_canopy_GA.wav,titi,casar,25.615,28.264,SIL
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/2-0-Raptor_model_canopy_GA.wav,titi,casar,28.264,28.324,A
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/2-0-Raptor_model_canopy_GA.wav,titi,casar,28.324,28.855,SIL
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/2-0-Raptor_model_canopy_GA.wav,titi,casar,28.855,28.916,A
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/2-0-Raptor_model_canopy_GA.wav,titi,casar,28.916,30.619,SIL
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/2-0-Raptor_model_canopy_GA.wav,titi,casar,30.619,30.673,A
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/2-0-Raptor_model_canopy_GA.wav,titi,casar,30.673,31.713,SIL
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/2-0-Raptor_model_canopy_GA.wav,titi,casar,31.713,31.767,A
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/2-0-Raptor_model_canopy_GA.wav,titi,casar,31.767,33.351,SIL
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/2-0-Raptor_model_canopy_GA.wav,titi,casar,33.351,33.416,A
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/2-0-Raptor_model_canopy_GA.wav,titi,casar,33.416,34.030,SIL
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/2-0-Raptor_model_canopy_GA.wav,titi,casar,34.030,34.068,A
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/2-0-Raptor_model_canopy_GA.wav,titi,casar,34.068,34.572,SIL
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/3-0-Raptor_model_canopy_GM.wav,titi,casar,0.000,1.394,SIL
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/3-0-Raptor_model_canopy_GM.wav,titi,casar,1.394,1.468,A
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/3-0-Raptor_model_canopy_GM.wav,titi,casar,1.468,3.031,SIL
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/3-0-Raptor_model_canopy_GM.wav,titi,casar,3.031,3.115,A
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/3-0-Raptor_model_canopy_GM.wav,titi,casar,3.115,4.125,SIL
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/3-0-Raptor_model_canopy_GM.wav,titi,casar,4.125,4.200,A
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/3-0-Raptor_model_canopy_GM.wav,titi,casar,4.200,5.706,SIL
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/3-0-Raptor_model_canopy_GM.wav,titi,casar,5.706,5.753,A
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/3-0-Raptor_model_canopy_GM.wav,titi,casar,5.753,11.647,SIL
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/3-0-Raptor_model_canopy_GM.wav,titi,casar,11.647,11.717,A
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/3-0-Raptor_model_canopy_GM.wav,titi,casar,11.717,14.748,SIL
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/3-0-Raptor_model_canopy_GM.wav,titi,casar,14.748,14.818,A
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/3-0-Raptor_model_canopy_GM.wav,titi,casar,14.818,16.031,SIL
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/3-0-Raptor_model_canopy_GM.wav,titi,casar,16.031,16.140,A
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/3-0-Raptor_model_canopy_GM.wav,titi,casar,16.140,17.258,SIL
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/3-0-Raptor_model_canopy_GM.wav,titi,casar,17.258,17.305,A
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/3-0-Raptor_model_canopy_GM.wav,titi,casar,17.305,18.388,SIL
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/3-0-Raptor_model_canopy_GM.wav,titi,casar,18.388,18.456,A
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/3-0-Raptor_model_canopy_GM.wav,titi,casar,18.456,21.222,SIL
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/3-0-Raptor_model_canopy_GM.wav,titi,casar,21.222,21.290,A
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/3-0-Raptor_model_canopy_GM.wav,titi,casar,21.290,24.355,SIL
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/3-0-Raptor_model_canopy_GM.wav,titi,casar,24.355,24.450,A
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/3-0-Raptor_model_canopy_GM.wav,titi,casar,24.450,25.649,SIL
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/3-0-Raptor_model_canopy_GM.wav,titi,casar,25.649,25.731,A
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/3-0-Raptor_model_canopy_GM.wav,titi,casar,25.731,27.379,SIL
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/3-0-Raptor_model_canopy_GM.wav,titi,casar,27.379,27.447,A
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/3-0-Raptor_model_canopy_GM.wav,titi,casar,27.447,28.891,SIL
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/3-0-Raptor_model_canopy_GM.wav,titi,casar,28.891,28.973,A
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/3-0-Raptor_model_canopy_GM.wav,titi,casar,28.973,31.237,SIL
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/3-0-Raptor_model_canopy_GM.wav,titi,casar,31.237,31.347,A
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/3-0-Raptor_model_canopy_GM.wav,titi,casar,31.347,32.982,SIL
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/3-0-Raptor_model_canopy_GM.wav,titi,casar,32.982,33.060,A
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/3-0-Raptor_model_canopy_GM.wav,titi,casar,33.060,36.220,SIL
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/3-0-Raptor_model_canopy_GM.wav,titi,casar,36.220,36.297,A
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/3-0-Raptor_model_canopy_GM.wav,titi,casar,36.297,39.195,SIL
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/3-0-Raptor_model_canopy_GM.wav,titi,casar,39.195,39.288,A
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/3-0-Raptor_model_canopy_GM.wav,titi,casar,39.288,40.393,SIL
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/3-0-Raptor_model_canopy_GM.wav,titi,casar,40.393,40.466,A
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/3-0-Raptor_model_canopy_GM.wav,titi,casar,40.466,41.884,SIL
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/3-0-Raptor_model_canopy_GM.wav,titi,casar,41.884,41.946,A
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/3-0-Raptor_model_canopy_GM.wav,titi,casar,41.946,42.562,SIL
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/3-0-Raptor_model_canopy_GM.wav,titi,casar,42.562,42.610,A
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/3-0-Raptor_model_canopy_GM.wav,titi,casar,42.610,44.374,SIL
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/3-0-Raptor_model_canopy_GM.wav,titi,casar,44.374,44.452,A
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/3-0-Raptor_model_canopy_GM.wav,titi,casar,44.452,46.433,SIL
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/3-0-Raptor_model_canopy_GM.wav,titi,casar,46.433,46.488,A
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/3-0-Raptor_model_canopy_GM.wav,titi,casar,46.488,48.157,SIL
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/3-0-Raptor_model_canopy_GM.wav,titi,casar,48.157,48.224,A
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/3-0-Raptor_model_canopy_GM.wav,titi,casar,48.224,49.381,SIL
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/3-0-Raptor_model_canopy_GM.wav,titi,casar,49.381,49.448,A
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/3-0-Raptor_model_canopy_GM.wav,titi,casar,49.448,50.672,SIL
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/3-0-Raptor_model_canopy_GM.wav,titi,casar,50.672,50.728,A
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/3-0-Raptor_model_canopy_GM.wav,titi,casar,50.728,51.729,SIL
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/3-0-Raptor_model_canopy_GM.wav,titi,casar,51.729,51.774,A
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/3-0-Raptor_model_canopy_GM.wav,titi,casar,51.774,52.452,SIL
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/3-0-Raptor_model_canopy_GM.wav,titi,casar,52.452,52.508,A
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/3-0-Raptor_model_canopy_GM.wav,titi,casar,52.508,53.506,SIL
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/3-0-Raptor_model_canopy_GM.wav,titi,casar,53.506,53.534,A
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/3-0-Raptor_model_canopy_GM.wav,titi,casar,53.534,54.333,SIL
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/3-0-Raptor_model_canopy_GM.wav,titi,casar,54.333,54.400,A
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/3-0-Raptor_model_canopy_GM.wav,titi,casar,54.400,55.061,SIL
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/4-1-Raptor_model_canopy_GP_first_26calls.wav,titi,casar,0.000,0.812,SIL
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/4-1-Raptor_model_canopy_GP_first_26calls.wav,titi,casar,0.812,0.902,A
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/4-1-Raptor_model_canopy_GP_first_26calls.wav,titi,casar,0.902,1.692,SIL
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/4-1-Raptor_model_canopy_GP_first_26calls.wav,titi,casar,1.692,1.794,A
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/4-1-Raptor_model_canopy_GP_first_26calls.wav,titi,casar,1.794,3.148,SIL
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/4-1-Raptor_model_canopy_GP_first_26calls.wav,titi,casar,3.148,3.239,A
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/4-1-Raptor_model_canopy_GP_first_26calls.wav,titi,casar,3.239,4.119,SIL
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/4-1-Raptor_model_canopy_GP_first_26calls.wav,titi,casar,4.119,4.187,A
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/4-1-Raptor_model_canopy_GP_first_26calls.wav,titi,casar,4.187,5.586,SIL
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/4-1-Raptor_model_canopy_GP_first_26calls.wav,titi,casar,5.586,5.676,A
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/4-1-Raptor_model_canopy_GP_first_26calls.wav,titi,casar,5.676,6.929,SIL
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/4-1-Raptor_model_canopy_GP_first_26calls.wav,titi,casar,6.929,6.986,A
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/4-1-Raptor_model_canopy_GP_first_26calls.wav,titi,casar,6.986,8.125,SIL
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/4-1-Raptor_model_canopy_GP_first_26calls.wav,titi,casar,8.125,8.227,A
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/4-1-Raptor_model_canopy_GP_first_26calls.wav,titi,casar,8.227,8.848,SIL
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/4-1-Raptor_model_canopy_GP_first_26calls.wav,titi,casar,8.848,8.915,A
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/4-1-Raptor_model_canopy_GP_first_26calls.wav,titi,casar,8.915,9.739,SIL
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/4-1-Raptor_model_canopy_GP_first_26calls.wav,titi,casar,9.739,9.807,A
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/4-1-Raptor_model_canopy_GP_first_26calls.wav,titi,casar,9.807,11.240,SIL
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/4-1-Raptor_model_canopy_GP_first_26calls.wav,titi,casar,11.240,11.319,A
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/4-1-Raptor_model_canopy_GP_first_26calls.wav,titi,casar,11.319,12.873,SIL
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/4-1-Raptor_model_canopy_GP_first_26calls.wav,titi,casar,12.873,12.939,A
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/4-1-Raptor_model_canopy_GP_first_26calls.wav,titi,casar,12.939,13.628,SIL
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/4-1-Raptor_model_canopy_GP_first_26calls.wav,titi,casar,13.628,13.694,A
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/4-1-Raptor_model_canopy_GP_first_26calls.wav,titi,casar,13.694,14.630,SIL
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/4-1-Raptor_model_canopy_GP_first_26calls.wav,titi,casar,14.630,14.688,A
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/4-1-Raptor_model_canopy_GP_first_26calls.wav,titi,casar,14.688,15.148,SIL
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/4-1-Raptor_model_canopy_GP_first_26calls.wav,titi,casar,15.148,15.213,A
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/4-1-Raptor_model_canopy_GP_first_26calls.wav,titi,casar,15.213,15.878,SIL
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/4-1-Raptor_model_canopy_GP_first_26calls.wav,titi,casar,15.878,15.936,A
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/4-1-Raptor_model_canopy_GP_first_26calls.wav,titi,casar,15.936,16.470,SIL
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/4-1-Raptor_model_canopy_GP_first_26calls.wav,titi,casar,16.470,16.527,A
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/4-1-Raptor_model_canopy_GP_first_26calls.wav,titi,casar,16.527,17.734,SIL
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/4-1-Raptor_model_canopy_GP_first_26calls.wav,titi,casar,17.734,17.792,A
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/4-1-Raptor_model_canopy_GP_first_26calls.wav,titi,casar,17.792,18.473,SIL
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/4-1-Raptor_model_canopy_GP_first_26calls.wav,titi,casar,18.473,18.531,A
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/4-1-Raptor_model_canopy_GP_first_26calls.wav,titi,casar,18.531,19.812,SIL
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/4-1-Raptor_model_canopy_GP_first_26calls.wav,titi,casar,19.812,19.869,A
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/4-1-Raptor_model_canopy_GP_first_26calls.wav,titi,casar,19.869,20.526,SIL
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/4-1-Raptor_model_canopy_GP_first_26calls.wav,titi,casar,20.526,20.584,A
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/4-1-Raptor_model_canopy_GP_first_26calls.wav,titi,casar,20.584,22.970,SIL
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/4-1-Raptor_model_canopy_GP_first_26calls.wav,titi,casar,22.970,23.048,A
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/4-1-Raptor_model_canopy_GP_first_26calls.wav,titi,casar,23.048,23.970,SIL
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/4-1-Raptor_model_canopy_GP_first_26calls.wav,titi,casar,23.970,24.058,A
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/4-1-Raptor_model_canopy_GP_first_26calls.wav,titi,casar,24.058,26.468,SIL
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/4-1-Raptor_model_canopy_GP_first_26calls.wav,titi,casar,26.468,26.546,A
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/4-1-Raptor_model_canopy_GP_first_26calls.wav,titi,casar,26.546,28.200,SIL
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/4-1-Raptor_model_canopy_GP_first_26calls.wav,titi,casar,28.200,28.267,A
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/4-1-Raptor_model_canopy_GP_first_26calls.wav,titi,casar,28.267,33.197,SIL
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/4-1-Raptor_model_canopy_GP_first_26calls.wav,titi,casar,33.197,33.286,A
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/4-1-Raptor_model_canopy_GP_first_26calls.wav,titi,casar,33.286,34.116,SIL
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/4-1-Raptor_model_canopy_GP_first_26calls.wav,titi,casar,34.116,34.161,A
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/4-1-Raptor_model_canopy_GP_first_26calls.wav,titi,casar,34.161,34.850,SIL
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/4-2-Raptor_model_canopy_GP_last_4_calls.wav,titi,casar,0.000,1.635,SIL
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/4-2-Raptor_model_canopy_GP_last_4_calls.wav,titi,casar,1.635,1.682,A
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/4-2-Raptor_model_canopy_GP_last_4_calls.wav,titi,casar,1.682,3.477,SIL
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/4-2-Raptor_model_canopy_GP_last_4_calls.wav,titi,casar,3.477,3.525,A
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/4-2-Raptor_model_canopy_GP_last_4_calls.wav,titi,casar,3.525,4.906,SIL
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/4-2-Raptor_model_canopy_GP_last_4_calls.wav,titi,casar,4.906,4.947,A
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/4-2-Raptor_model_canopy_GP_last_4_calls.wav,titi,casar,4.947,5.809,SIL
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/4-2-Raptor_model_canopy_GP_last_4_calls.wav,titi,casar,5.809,5.868,A
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/4-2-Raptor_model_canopy_GP_last_4_calls.wav,titi,casar,5.868,6.519,SIL
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/Descen_Feed_GD_DI_02072009.wav,titi,casar,0.000,0.641,SIL
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/Descen_Feed_GD_DI_02072009.wav,titi,casar,0.641,0.680,B
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/Descen_Feed_GD_DI_02072009.wav,titi,casar,0.680,0.898,SIL
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/Descen_Feed_GD_DI_02072009.wav,titi,casar,0.898,0.930,B
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/Descen_Feed_GD_DI_02072009.wav,titi,casar,0.930,1.331,SIL
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/Descen_Feed_GD_DI_02072009.wav,titi,casar,1.331,1.366,B
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/Descen_Feed_GD_DI_02072009.wav,titi,casar,1.366,1.571,SIL
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/Descen_Feed_GD_DI_02072009.wav,titi,casar,1.571,1.602,B
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/Descen_Feed_GD_DI_02072009.wav,titi,casar,1.602,1.913,SIL
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/Descen_Feed_GD_DI_02072009.wav,titi,casar,1.913,1.943,B
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/Descen_Feed_GD_DI_02072009.wav,titi,casar,1.943,2.650,SIL
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/Descen_Feed_GD_DI_02072009.wav,titi,casar,2.650,2.715,B
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/Descen_Feed_GD_DI_02072009.wav,titi,casar,2.715,3.086,SIL
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/Descen_Feed_GD_DI_02072009.wav,titi,casar,3.086,3.130,B
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/Descen_Feed_GD_DI_02072009.wav,titi,casar,3.130,3.443,SIL
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/Descen_Feed_GD_DI_02072009.wav,titi,casar,3.443,3.476,B
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/Descen_Feed_GD_DI_02072009.wav,titi,casar,3.476,3.756,SIL
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/Descen_Feed_GD_DI_02072009.wav,titi,casar,3.756,3.788,B
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/Descen_Feed_GD_DI_02072009.wav,titi,casar,3.788,4.611,SIL
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/Descen_Feed_GD_DI_02072009.wav,titi,casar,4.611,4.671,B
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/Descen_Feed_GD_DI_02072009.wav,titi,casar,4.671,4.737,SIL
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/Descen_Feed_GD_DI_02072009.wav,titi,casar,4.737,4.792,B
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/Descen_Feed_GD_DI_02072009.wav,titi,casar,4.792,4.842,SIL
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/Descen_Feed_GD_DI_02072009.wav,titi,casar,4.842,4.894,B
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/Descen_Feed_GD_DI_02072009.wav,titi,casar,4.894,6.872,SIL
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/Descen_Feed_GD_DI_02072009.wav,titi,casar,6.872,6.916,B
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/Descen_Feed_GD_DI_02072009.wav,titi,casar,6.916,7.009,SIL
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/Descen_Feed_GD_DI_02072009.wav,titi,casar,7.009,7.048,B
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/Descen_Feed_GD_DI_02072009.wav,titi,casar,7.048,8.195,SIL
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/Descen_Feed_GD_DI_02072009.wav,titi,casar,8.195,8.236,B
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/Descen_Feed_GD_DI_02072009.wav,titi,casar,8.236,9.023,SIL
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/Descen_Feed_GD_DI_02072009.wav,titi,casar,9.023,9.067,B
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/Descen_Feed_GD_DI_02072009.wav,titi,casar,9.067,9.143,SIL
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/Descen_Feed_GD_DI_02072009.wav,titi,casar,9.143,9.175,B
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/Descen_Feed_GD_DI_02072009.wav,titi,casar,9.175,9.252,SIL
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/Descen_Feed_GD_DI_02072009.wav,titi,casar,9.252,9.279,B
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/Descen_Feed_GD_DI_02072009.wav,titi,casar,9.279,11.019,SIL
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/Descen_Feed_GD_DI_02072009.wav,titi,casar,11.019,11.063,B
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/Descen_Feed_GD_DI_02072009.wav,titi,casar,11.063,11.134,SIL
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/Descen_Feed_GD_DI_02072009.wav,titi,casar,11.134,11.169,B
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/Descen_Feed_GD_DI_02072009.wav,titi,casar,11.169,11.257,SIL
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/Descen_Feed_GD_DI_02072009.wav,titi,casar,11.257,11.284,B
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/Descen_Feed_GD_DI_02072009.wav,titi,casar,11.284,13.907,SIL
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/Descen_Feed_GD_DI_02072009.wav,titi,casar,13.907,13.957,B
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/Descen_Feed_GD_DI_02072009.wav,titi,casar,13.957,14.209,SIL
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/Descen_Feed_GD_DI_02072009.wav,titi,casar,14.209,14.246,B
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/Descen_Feed_GD_DI_02072009.wav,titi,casar,14.246,22.800,SIL
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/Descen_Feed_GD_DI_02072009.wav,titi,casar,22.800,22.840,B
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/Descen_Feed_GD_DI_02072009.wav,titi,casar,22.840,22.927,SIL
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/Descen_Feed_GD_DI_02072009.wav,titi,casar,22.927,22.955,B
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/Descen_Feed_GD_DI_02072009.wav,titi,casar,22.955,24.162,SIL
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/Descen_Feed_GR_RF_17062009.wav,titi,casar,0.000,0.596,SIL
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/Descen_Feed_GR_RF_17062009.wav,titi,casar,0.596,0.631,B
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/Descen_Feed_GR_RF_17062009.wav,titi,casar,0.631,1.177,SIL
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/Descen_Feed_GR_RF_17062009.wav,titi,casar,1.177,1.212,B
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/Descen_Feed_GR_RF_17062009.wav,titi,casar,1.212,1.671,SIL
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/Descen_Feed_GR_RF_17062009.wav,titi,casar,1.671,1.696,B
/Users/mwv/data/monkey_sounds/Titi_monkeys/audio/Descen_Feed_GR_RF_17062009.wav,titi,casar,1.696,3.095,SIL
